,citedby-count,type,date,doi,journal_name,subtype,Name,ORCID,author_scid,publication_id,given_name,surname,author_order,coauthor_scopus_id,affiliation_ids
1043,6,Journal,2022-01-01,10.1109/TCYB.2019.2953337,IEEE Transactions on Cybernetics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85123649350,Lin,Zhao,4,57203212789,60010080
1044,6,Journal,2022-01-01,10.1109/TCYB.2019.2953337,IEEE Transactions on Cybernetics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85123649350,Jian,Yang,5,56999514900,60010080
1045,6,Journal,2022-01-01,10.1109/TCYB.2019.2953337,IEEE Transactions on Cybernetics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85123649350,Dacheng,Tao,6,7102600334,60025709
1046,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Zhengning,Wu,1,57219663509,60025709
1047,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Xiaobo,Xia,2,57218718477,60025709
1048,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Ruxin,Wang,3,56227544500,60028009
1049,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Jiatong,Li,4,57221633774,125125400
1050,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Jun,Yu,5,56260965400,60019118
1051,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Yinian,Mao,6,57221631673,125125400
1052,0,Journal,2022-01-01,10.1109/TMM.2021.3116417,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85118623599,Tongliang,Liu,7,56297951800,60025709
1053,4,Journal,2022-01-01,10.1109/TKDE.2020.2982387,IEEE Transactions on Knowledge and Data Engineering,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85106341807,Long,Lan,1,55376926900,60024350
1054,4,Journal,2022-01-01,10.1109/TKDE.2020.2982387,IEEE Transactions on Knowledge and Data Engineering,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85106341807,Tongliang,Liu,2,56297951800,60090755
1055,4,Journal,2022-01-01,10.1109/TKDE.2020.2982387,IEEE Transactions on Knowledge and Data Engineering,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85106341807,Xiang,Zhang,3,56025138200,60024350
1056,4,Journal,2022-01-01,10.1109/TKDE.2020.2982387,IEEE Transactions on Knowledge and Data Engineering,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85106341807,Chuanfu,Xu,4,55841216300,60024350
1057,4,Journal,2022-01-01,10.1109/TKDE.2020.2982387,IEEE Transactions on Knowledge and Data Engineering,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85106341807,Zhigang,Luo,5,22734923100,60024350
1058,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Zhaoyu,Zhang,1,57205560270,60019118
1059,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Mengyan,Li,2,57205562397,60019118
1060,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Haonian,Xie,3,57210578236,60019118
1061,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Jun,Yu,4,56260965400,60019118
1062,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Tongliang,Liu,5,56297951800,60025709
1063,0,Journal,2022-01-01,10.1109/TMM.2021.3057989,IEEE Transactions on Multimedia,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100838403,Chang Wen,Chen,6,57196286409,60032083
1064,10,Journal,2021-12-01,10.1103/PRXQuantum.2.040337,PRX Quantum,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85122607432,Yuxuan,Du,1,57204467453,60090755
1065,10,Journal,2021-12-01,10.1103/PRXQuantum.2.040337,PRX Quantum,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85122607432,Min-Hsiu,Hsieh,2,15044734100,60010203
1066,10,Journal,2021-12-01,10.1103/PRXQuantum.2.040337,PRX Quantum,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85122607432,Tongliang,Liu,3,56297951800,60090755
1067,10,Journal,2021-12-01,10.1103/PRXQuantum.2.040337,PRX Quantum,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85122607432,Shan,You,4,57190978776,60120944
1068,10,Journal,2021-12-01,10.1103/PRXQuantum.2.040337,PRX Quantum,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85122607432,Dacheng,Tao,5,7102600334,60090755
1069,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,He-Liang,Huang,1,57192005010,"60089931,60019118,122306427,126714606"
1070,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Yuxuan,Du,2,57204467453,60090755
1071,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Ming,Gong,3,57220761067,"60089931,60019118,122306427"
1072,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Youwei,Zhao,4,57192575594,"60089931,60019118,122306427"
1073,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Yulin,Wu,5,36538274700,"60089931,60019118,122306427"
1074,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Chaoyue,Wang,6,57196125022,60090755
1075,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Shaowei,Li,7,57207936123,"60089931,60019118,122306427"
1076,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Futian,Liang,8,35205587900,"60089931,60019118,122306427"
1077,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Jin,Lin,9,57189456570,"60089931,60019118,122306427"
1078,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Yu,Xu,10,57207021280,"60089931,60019118,122306427"
1079,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Rui,Yang,11,57218692097,"60089931,60019118,122306427"
1080,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Tongliang,Liu,12,56297951800,60090755
1081,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Min-Hsiu,Hsieh,13,15044734100,60010203
1082,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Hui,Deng,14,57206247358,"60089931,60019118,122306427"
1083,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Hao,Rong,15,57207196885,"60089931,60019118,122306427"
1084,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Cheng-Zhi,Peng,16,10041531300,"60089931,60019118,122306427"
1085,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Chao-Yang,Lu,17,57207204970,"60089931,60019118,122306427"
1086,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Yu-Ao,Chen,18,12802866400,"60089931,60019118,122306427"
1087,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Dacheng,Tao,19,7102600334,60090755
1088,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Xiaobo,Zhu,20,55696705500,"60089931,60019118,122306427"
1089,39,Journal,2021-08-01,10.1103/PhysRevApplied.16.024051,Physical Review Applied,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85114400141,Jian-Wei,Pan,21,7404098450,"60089931,60019118,122306427"
1090,15,Journal,2021-06-01,10.1103/PhysRevResearch.3.023153,Physical Review Research,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85109641180,Yuxuan,Du,1,57204467453,60090755
1091,15,Journal,2021-06-01,10.1103/PhysRevResearch.3.023153,Physical Review Research,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85109641180,Min-Hsiu,Hsieh,2,15044734100,60010203
1092,15,Journal,2021-06-01,10.1103/PhysRevResearch.3.023153,Physical Review Research,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85109641180,Tongliang,Liu,3,56297951800,60090755
1093,15,Journal,2021-06-01,10.1103/PhysRevResearch.3.023153,Physical Review Research,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85109641180,Dacheng,Tao,4,7102600334,60090755
1094,15,Journal,2021-06-01,10.1103/PhysRevResearch.3.023153,Physical Review Research,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85109641180,Nana,Liu,5,57056817600,"60025084,60025084,60123518"
1095,2,Conference Proceeding,2021-04-01,10.1109/PacificVis52677.2021.00009,IEEE Pacific Visualization Symposium,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85107411304,Shijun,Cai,1,57218171961,60025709
1096,2,Conference Proceeding,2021-04-01,10.1109/PacificVis52677.2021.00009,IEEE Pacific Visualization Symposium,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85107411304,Seok-Hee,Hong,2,34769570700,60025709
1097,2,Conference Proceeding,2021-04-01,10.1109/PacificVis52677.2021.00009,IEEE Pacific Visualization Symposium,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85107411304,Jialiang,Shen,3,57225858757,60025709
1098,2,Conference Proceeding,2021-04-01,10.1109/PacificVis52677.2021.00009,IEEE Pacific Visualization Symposium,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85107411304,Tongliang,Liu,4,56297951800,60025709
1099,14,Journal,2021-04-01,10.1109/TPAMI.2019.2948352,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85102257532,Shuai,Li,1,55560299400,60024542
1100,14,Journal,2021-04-01,10.1109/TPAMI.2019.2948352,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85102257532,Kui,Jia,2,55266990400,60090755
1101,14,Journal,2021-04-01,10.1109/TPAMI.2019.2948352,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85102257532,Yuxin,Wen,3,57219585934,60024542
1102,14,Journal,2021-04-01,10.1109/TPAMI.2019.2948352,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85102257532,Tongliang,Liu,4,56297951800,60090755
1103,14,Journal,2021-04-01,10.1109/TPAMI.2019.2948352,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85102257532,Dacheng,Tao,5,7102600334,60024542
1104,14,Journal,2021-04-01,10.1007/s11263-020-01412-0,International Journal of Computer Vision,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85099307799,Zhe,Chen,1,56114837100,60025709
1105,14,Journal,2021-04-01,10.1007/s11263-020-01412-0,International Journal of Computer Vision,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85099307799,Wanli,Ouyang,2,27068028000,60025709
1106,14,Journal,2021-04-01,10.1007/s11263-020-01412-0,International Journal of Computer Vision,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85099307799,Tongliang,Liu,3,56297951800,60025709
1107,14,Journal,2021-04-01,10.1007/s11263-020-01412-0,International Journal of Computer Vision,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85099307799,Dacheng,Tao,4,7102600334,60025709
1108,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Chen,Gong,1,57210806478,60010080
1109,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Hong,Shi,2,57204468380,60010080
1110,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Tongliang,Liu,3,56297951800,60010080
1111,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Chuang,Zhang,4,57211747618,60010080
1112,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Jian,Yang,5,56999514900,60010080
1113,16,Journal,2021-03-01,10.1109/TPAMI.2019.2941684,IEEE Transactions on Pattern Analysis and Machine Intelligence,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85100763155,Dacheng,Tao,6,7102600334,60010080
1114,10,Journal,2021-02-01,10.1088/1367-2630/abdefa,New Journal of Physics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85101877025,Yuxuan,Du,1,57204467453,60090755
1115,10,Journal,2021-02-01,10.1088/1367-2630/abdefa,New Journal of Physics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85101877025,Min-Hsiu,Hsieh,2,15044734100,60023932
1116,10,Journal,2021-02-01,10.1088/1367-2630/abdefa,New Journal of Physics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85101877025,Tongliang,Liu,3,56297951800,60090755
1117,10,Journal,2021-02-01,10.1088/1367-2630/abdefa,New Journal of Physics,Article,Tongliang Liu,0000-0002-9640-6472,56297951800,85101877025,Dacheng,Tao,4,7102600334,60090755
1118,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Haoang,Chi,1,57222260713,"60024350,128256379,60271961"
1119,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Feng,Liu,2,57118471000,60023932
1120,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Wenjing,Yang,3,55501153900,60024350
1121,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Long,Lan,4,55376926900,"60024350,60271961"
1122,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Tongliang,Liu,5,56297951800,128256412
1123,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,Bo,Han,6,57191281044,128256379
1124,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,William K.,Cheung,7,7202742782,128256379
1125,6,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85132569096,James T.,Kwok,8,7006208863,60008592
1126,4,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131820477,Jiahua,Dong,1,57215778780,"60021474,60027363"
1127,4,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131820477,Zhen,Fang,2,57211269319,60023932
1128,4,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131820477,Anjin,Liu,3,56489214200,60023932
1129,4,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131820477,Gan,Sun,4,57193241838,60021474
1130,4,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131820477,Tongliang,Liu,5,56297951800,60025709
1131,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Yu,Yao,1,57220742864,60025709
1132,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Tongliang,Liu,2,56297951800,60025709
1133,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Mingming,Gong,3,36617384500,60026553
1134,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Bo,Han,4,57191281044,60014347
1135,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Gang,Niu,5,26431056600,60016648
1136,3,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85131763047,Kun,Zhang,6,55377020400,60027950
1137,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Yingbin,Bai,1,57226332187,60025709
1138,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Erkun,Yang,2,57193533988,60025578
1139,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Bo,Han,3,57191281044,60014347
1140,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Yanhua,Yang,4,57226335686,60025578
1141,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Jiatong,Li,5,57221633774,121770727
1142,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Yinian,Mao,6,57221631673,121770727
1143,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Gang,Niu,7,26431056600,60016648
1144,8,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85130859995,Tongliang,Liu,8,56297951800,60025709
1145,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Zhaoqing,Wang,1,57253585200,60016930
1146,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Xiangyu,Kong,2,57679457300,60016930
1147,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Zhanbei,Cui,3,57225771185,60016930
1148,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Ming,Wu,4,57209361563,60016930
1149,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Chuang,Zhang,5,55925736800,60016930
1150,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,MingMing,Gong,6,36617384500,60026553
1151,2,Conference Proceeding,2021-01-01,10.1109/IGARSS47720.2021.9554737,International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85129797605,Tongliang,Liu,7,56297951800,60025709
1152,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Dawei,Zhou,1,57210638166,60025578
1153,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Nannan,Wang,2,55694111900,60025578
1154,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Chunlei,Peng,3,56313611100,60025578
1155,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Xinbo,Gao,4,7403873424,60020620
1156,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Xiaoyu,Wang,5,36618204500,60108865
1157,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Jun,Yu,6,56260965400,60019118
1158,2,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00778,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85127770602,Tongliang,Liu,7,56297951800,60025709
1159,5,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00918,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85126706168,Yingbin,Bai,1,57226332187,60025709
1160,5,Conference Proceeding,2021-01-01,10.1109/ICCV48922.2021.00918,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85126706168,Tongliang,Liu,2,56297951800,60025709
1161,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Qizhou,Wang,1,57222050807,60014347
1162,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Feng,Liu,2,57118471000,60023932
1163,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Bo,Han,3,57191281044,60014347
1164,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Tongliang,Liu,4,56297951800,60090755
1165,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Chen,Gong,5,57210806478,"128225191,60010080"
1166,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Gang,Niu,6,26431056600,60016648
1167,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Mingyuan,Zhou,7,7403506277,60116471
1168,1,Conference Proceeding,2021-01-01,,Advances in Neural Information Processing Systems,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85124512659,Masashi,Sugiyama,8,7402826969,"60016648,60025272"
1169,1,Conference Proceeding,2021-01-01,10.1109/ICCVW54120.2021.00178,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85123057052,Jun,Yu,1,56260965400,60019118
1170,1,Conference Proceeding,2021-01-01,10.1109/ICCVW54120.2021.00178,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85123057052,Xinlong,Hao,2,57219690410,60019118
1171,1,Conference Proceeding,2021-01-01,10.1109/ICCVW54120.2021.00178,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85123057052,Zeyu,Cui,3,57417167000,60019118
1172,1,Conference Proceeding,2021-01-01,10.1109/ICCVW54120.2021.00178,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85123057052,Peng,He,4,57209070060,60019118
1173,1,Conference Proceeding,2021-01-01,10.1109/ICCVW54120.2021.00178,Proceedings of the IEEE International Conference on Computer Vision,Conference Paper,Tongliang Liu,0000-0002-9640-6472,56297951800,85123057052,Tongliang,Liu,5,56297951800,60025709
